Status,Title,URL,LocalFile,FileType,Size,LastModified,DownloadResult,Level,Referrer
"Saved","","https://mohamedradwan.com/wp-content/uploads/2017/09/CMD_Mig_Att-1-1024x478.png","../mohamedradwan.com\wp-content\uploads\2017\09\CMD_Mig_Att-1-1024x478.png","Images","15565","Mon, 12 Oct 2020 04:52:05 GMT","200 OK","3","https://mohamedradwan.com/2017/09/15/tfs-2017-migration-to-vsts-with-vsts-sync-migrator/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2017/09/CMD_Mig_Att_Done-2.png","../mohamedradwan.com\wp-content\uploads\2017\09\CMD_Mig_Att_Done-2.png","Images","97092","Mon, 12 Oct 2020 04:52:12 GMT","200 OK","3","https://mohamedradwan.com/2017/09/15/tfs-2017-migration-to-vsts-with-vsts-sync-migrator/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2017/09/CMD_Mig_Att_Done-2-1024x478.png","../mohamedradwan.com\wp-content\uploads\2017\09\CMD_Mig_Att_Done-2-1024x478.png","Images","81318","Mon, 12 Oct 2020 04:52:10 GMT","200 OK","3","https://mohamedradwan.com/2017/09/15/tfs-2017-migration-to-vsts-with-vsts-sync-migrator/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2017/09/VSTS_Att_Mig_Done.jpg","../mohamedradwan.com\wp-content\uploads\2017\09\VSTS_Att_Mig_Done.jpg","Images","62676","Mon, 12 Oct 2020 04:54:52 GMT","200 OK","3","https://mohamedradwan.com/2017/09/15/tfs-2017-migration-to-vsts-with-vsts-sync-migrator/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2017/09/VSTS_Att_Mig_Done-1024x485.jpg","../mohamedradwan.com\wp-content\uploads\2017\09\VSTS_Att_Mig_Done-1024x485.jpg","Images","45984","Mon, 12 Oct 2020 04:54:50 GMT","200 OK","3","https://mohamedradwan.com/2017/09/15/tfs-2017-migration-to-vsts-with-vsts-sync-migrator/"
"Parsed","Working with IIS PowerShell &#8211; Automation Planet","https://mohamedradwan.com/2018/04/23/working-with-iis-powershell/","../mohamedradwan.com\2018\04\23\working-with-iis-powershell\working-with-iis-powershell.html","HTML","143173","","200 OK","3","https://mohamedradwan.com/2017/09/15/tfs-2017-migration-to-vsts-with-vsts-sync-migrator/"
"Parsed","The Road to Microsoft MVP Award workshop &#8211; Automation Planet","https://mohamedradwan.com/2020/07/27/the-road-to-microsoft-mvp-award-workshop/","../mohamedradwan.com\2020\07\27\the-road-to-microsoft-mvp-award-workshop\the-road-to-microsoft-mvp-award-workshop.html","HTML","150428","","200 OK","3","https://mohamedradwan.com/blog/page/2/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2020/07/The-road-to-Microsoft-MVP-Award-workshop-600x400.png","../mohamedradwan.com\wp-content\uploads\2020\07\The-road-to-Microsoft-MVP-Award-workshop-600x400.png","Images","67588","Sun, 03 Jul 2022 23:26:08 GMT","200 OK","3","https://mohamedradwan.com/blog/page/2/"
"Parsed","Blog &#8211; Page 3 &#8211; Automation Planet","https://mohamedradwan.com/blog/page/3/","../mohamedradwan.com\blog\page\3\3.html","HTML","151265","","200 OK","3","https://mohamedradwan.com/blog/page/2/"
"Parsed","Encryption and Security, Get me inside &#8211; Automation Planet","https://mohamedradwan.com/2010/05/09/encryption-and-security-get-me-inside/","../mohamedradwan.com\2010\05\09\encryption-and-security-get-me-inside\encryption-and-security-get-me-inside.html","HTML","135765","","200 OK","3","https://mohamedradwan.com/blog/page/51/"
"Parsed","Adapter Pattern &#8211; Automation Planet","https://mohamedradwan.com/2010/05/07/30-2/","../mohamedradwan.com\2010\05\07\30-2\30-2.html","HTML","138702","","200 OK","3","https://mohamedradwan.com/blog/page/51/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2010/05/image001.jpg","../mohamedradwan.com\wp-content\uploads\2010\05\image001.jpg","Images","13950","Sun, 11 Oct 2020 21:37:47 GMT","200 OK","3","https://mohamedradwan.com/blog/page/51/"
"Parsed","Why using Interface &#8211; Automation Planet","https://mohamedradwan.com/2010/05/07/why-using-interface/","../mohamedradwan.com\2010\05\07\why-using-interface\why-using-interface.html","HTML","136428","","200 OK","3","https://mohamedradwan.com/blog/page/51/"
"Parsed","Assign &#8220;Log on as a Service&#8221; permissions&#8221; for TFS user account &#8211; Automation Planet","https://mohamedradwan.com/2010/05/07/assign-log-on-as-a-service-permissions-for-tfs-user-account/","../mohamedradwan.com\2010\05\07\assign-log-on-as-a-service-permissions-for-tfs-user-account\assign-log-on-as-a-service-permissions-for-tfs-user-account.html","HTML","136211","","200 OK","3","https://mohamedradwan.com/blog/page/51/"
"Parsed","Recovery mode for MS SQL Server 2008 &#8211; Automation Planet","https://mohamedradwan.com/2010/05/07/recovery-mode-ms-sql-server-2008/","../mohamedradwan.com\2010\05\07\recovery-mode-ms-sql-server-2008\recovery-mode-ms-sql-server-2008.html","HTML","137579","","200 OK","3","https://mohamedradwan.com/blog/page/51/"
"Parsed","Blog &#8211; Page 50 &#8211; Automation Planet","https://mohamedradwan.com/blog/page/50/","../mohamedradwan.com\blog\page\50\50.html","HTML","154122","","200 OK","3","https://mohamedradwan.com/blog/page/51/"
"Error","","https://mohamedradwan.com/2020/01/08/using-ansible-to-automate-infrastructure-deployment-to-azure-using-ansible-and-azure-pipelines/","../mohamedradwan.com\2020\01\08\using-ansible-to-automate-infrastructure-deployment-to-azure-using-ansible-and-azure-pipelines\using-ansible-to-automate-infrastructure-deployment-to-azure-using-ansible-and-azure-pipelines.html","HTML","0","","200 OK","3","https://mohamedradwan.com/category/azure-devops/feed/"
"Parsed","","https://mohamedradwan.com/wp-json/wp/v2/posts/10017","../mohamedradwan.com\wp-json\wp\v2\posts\10017","HTML","7668","","200 OK","3","https://mohamedradwan.com/2020/04/24/live-webinar-ci-cd-build-test-and-deploy-to-kubernetes-cluster-on-azure-cloud/"
"Parsed","Live Webinar: CI/CD Build Test and Deploy to Kubernetes Cluster on Azure Cloud &#8211; Automation Planet","https://mohamedradwan.com/?p=10017","../mohamedradwan.com\¿p=10017.html","HTML","140618","","200 OK","3","https://mohamedradwan.com/2020/04/24/live-webinar-ci-cd-build-test-and-deploy-to-kubernetes-cluster-on-azure-cloud/"
"Parsed","","https://mohamedradwan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmohamedradwan.com%2F2020%2F04%2F24%2Flive-webinar-ci-cd-build-test-and-deploy-to-kubernetes-cluster-on-azure-cloud%2F","../mohamedradwan.com\wp-json\oembed\1.0\embed¿url=https_¡¡mohamedradwan.com¡2020¡04¡24¡live-webinar-ci-cd-build-test-and-deploy-to-kubernetes-cluster-on-azure-cloud¡","HTML","2614","","200 OK","3","https://mohamedradwan.com/2020/04/24/live-webinar-ci-cd-build-test-and-deploy-to-kubernetes-cluster-on-azure-cloud/"
"Parsed","","https://mohamedradwan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmohamedradwan.com%2F2020%2F04%2F24%2Flive-webinar-ci-cd-build-test-and-deploy-to-kubernetes-cluster-on-azure-cloud%2F&","../mohamedradwan.com\wp-json\oembed\1.0\embed¿url=https_¡¡mohamedradwan.com¡2020¡04¡24¡live-webinar-ci-cd-build-test-and-deploy-to-kubernetes-cluster-on-azure-cloud¡&","HTML","2614","","200 OK","3","https://mohamedradwan.com/2020/04/24/live-webinar-ci-cd-build-test-and-deploy-to-kubernetes-cluster-on-azure-cloud/"
"Parsed","Azure Pipelines &#8211; Automation Planet","https://mohamedradwan.com/category/azure-pipelines/","../mohamedradwan.com\category\azure-pipelines\azure-pipelines.html","HTML","139341","","200 OK","3","https://mohamedradwan.com/2020/04/24/live-webinar-ci-cd-build-test-and-deploy-to-kubernetes-cluster-on-azure-cloud/"
"Parsed","Container &#8211; Automation Planet","https://mohamedradwan.com/category/container/","../mohamedradwan.com\category\container\container.html","HTML","143662","","200 OK","3","https://mohamedradwan.com/2020/04/24/live-webinar-ci-cd-build-test-and-deploy-to-kubernetes-cluster-on-azure-cloud/"
"Parsed","Kubernetes &#8211; Automation Planet","https://mohamedradwan.com/category/kubernetes/","../mohamedradwan.com\category\kubernetes\kubernetes.html","HTML","141571","","200 OK","3","https://mohamedradwan.com/2020/04/24/live-webinar-ci-cd-build-test-and-deploy-to-kubernetes-cluster-on-azure-cloud/"
"Parsed","AKS Event &#8211; Automation Planet","https://mohamedradwan.com/2020/04/24/live-webinar-ci-cd-build-test-and-deploy-to-kubernetes-cluster-on-azure-cloud/aks-event/","../mohamedradwan.com\2020\04\24\live-webinar-ci-cd-build-test-and-deploy-to-kubernetes-cluster-on-azure-cloud\aks-event\aks-event.html","HTML","141864","","200 OK","3","https://mohamedradwan.com/2020/04/24/live-webinar-ci-cd-build-test-and-deploy-to-kubernetes-cluster-on-azure-cloud/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2020/04/AKS-Event.png","../mohamedradwan.com\wp-content\uploads\2020\04\AKS-Event.png","Images","32308","Sun, 11 Oct 2020 14:22:42 GMT","200 OK","3","https://mohamedradwan.com/2020/04/24/live-webinar-ci-cd-build-test-and-deploy-to-kubernetes-cluster-on-azure-cloud/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2020/01/Ansible-feature-image-600x400.png","../mohamedradwan.com\wp-content\uploads\2020\01\Ansible-feature-image-600x400.png","Images","46158","Sun, 03 Jul 2022 23:26:14 GMT","200 OK","3","https://mohamedradwan.com/category/azure-devops/page/2/"
"Error","","https://mohamedradwan.com/2019/10/03/deeply-understanding-of-azure-pipelines-agent-learn-how-to-install-and-configure-azure-pipelines/","../mohamedradwan.com\2019\10\03\deeply-understanding-of-azure-pipelines-agent-learn-how-to-install-and-configure-azure-pipelines\deeply-understanding-of-azure-pipelines-agent-learn-how-to-install-and-configure-azure-pipelines.html","HTML","0","","200 OK","3","https://mohamedradwan.com/category/azure-devops/page/2/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2019/10/Azure-Pipelines-600x400.png","../mohamedradwan.com\wp-content\uploads\2019\10\Azure-Pipelines-600x400.png","Images","44099","Sun, 03 Jul 2022 23:26:16 GMT","200 OK","3","https://mohamedradwan.com/category/azure-devops/page/2/"
"Parsed","Speaking About DevSecOps for Real at London Microsoft DevOps Meetup &#8211; Automation Planet","https://mohamedradwan.com/2019/10/01/speaking-about-devsecops-for-real-at-london-microsoft-devops-meetup/","../mohamedradwan.com\2019\10\01\speaking-about-devsecops-for-real-at-london-microsoft-devops-meetup\speaking-about-devsecops-for-real-at-london-microsoft-devops-meetup.html","HTML","138369","","200 OK","3","https://mohamedradwan.com/category/azure-devops/page/2/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2019/10/London-Microsoft-DevOps-600x400.png","../mohamedradwan.com\wp-content\uploads\2019\10\London-Microsoft-DevOps-600x400.png","Images","269560","Sun, 03 Jul 2022 23:26:17 GMT","200 OK","3","https://mohamedradwan.com/category/azure-devops/page/2/"
"Error","","https://mohamedradwan.com/2019/09/15/azure-devops-recycling-license-tool-how-to-automate-and-recycle-azure-devops-license-developed-new-tool/","../mohamedradwan.com\2019\09\15\azure-devops-recycling-license-tool-how-to-automate-and-recycle-azure-devops-license-developed-new-tool\azure-devops-recycling-license-tool-how-to-automate-and-recycle-azure-devops-license-developed-new-tool.html","HTML","0","","200 OK","3","https://mohamedradwan.com/category/azure-devops/page/2/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2019/09/Azure-DevOps-Recycling-License-Tool-2-600x400.png","../mohamedradwan.com\wp-content\uploads\2019\09\Azure-DevOps-Recycling-License-Tool-2-600x400.png","Images","35836","Sun, 03 Jul 2022 23:26:22 GMT","200 OK","3","https://mohamedradwan.com/category/azure-devops/page/2/"
"Parsed","DevSecOps and Continuous Assurance Tips and Tricks Rugged DevOps &#8211; Automation Planet","https://mohamedradwan.com/2019/05/31/devsecops-and-continuous-assurance-tips-and-tricks/","../mohamedradwan.com\2019\05\31\devsecops-and-continuous-assurance-tips-and-tricks\devsecops-and-continuous-assurance-tips-and-tricks.html","HTML","145346","","200 OK","3","https://mohamedradwan.com/category/azure-devops/page/2/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2019/05/DevSecOps-600x400.png","../mohamedradwan.com\wp-content\uploads\2019\05\DevSecOps-600x400.png","Images","82131","Sun, 03 Jul 2022 23:31:05 GMT","200 OK","3","https://mohamedradwan.com/category/azure-devops/page/2/"
"Parsed","Lead Time VS  Cycle Time and How Kanban Can Help Continuous Delivery and DevOps &#8211; Automation Planet","https://mohamedradwan.com/2019/05/31/lead-time-vs-cycle-time-and-how-kanban-can-help-continuous-delivery-and-devops/","../mohamedradwan.com\2019\05\31\lead-time-vs-cycle-time-and-how-kanban-can-help-continuous-delivery-and-devops\lead-time-vs-cycle-time-and-how-kanban-can-help-continuous-delivery-and-devops.html","HTML","138198","","200 OK","3","https://mohamedradwan.com/category/azure-devops/page/2/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2019/05/Lead-Time-VS-Cycle-Time-2-600x400.png","../mohamedradwan.com\wp-content\uploads\2019\05\Lead-Time-VS-Cycle-Time-2-600x400.png","Images","67147","Sun, 03 Jul 2022 23:55:27 GMT","200 OK","3","https://mohamedradwan.com/category/azure-devops/page/2/"
"Error","","https://mohamedradwan.com/2019/05/31/introduction-and-understanding-infrastructure-as-code-iac-arm-template-and-azure-pipelines/","../mohamedradwan.com\2019\05\31\introduction-and-understanding-infrastructure-as-code-iac-arm-template-and-azure-pipelines\introduction-and-understanding-infrastructure-as-code-iac-arm-template-and-azure-pipelines.html","HTML","0","","200 OK","3","https://mohamedradwan.com/category/azure-devops/page/3/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2019/05/Azure-ARM-and-Azure-Pipelines-600x400.png","../mohamedradwan.com\wp-content\uploads\2019\05\Azure-ARM-and-Azure-Pipelines-600x400.png","Images","52192","Sun, 03 Jul 2022 23:44:56 GMT","200 OK","3","https://mohamedradwan.com/category/azure-devops/page/3/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2019/05/How-to-Prepare-For-Exam-AZ-400-Microsoft-Azure-DevOps-Solutions-With-Final-Exam-Revision-1-1-600x400.png","../mohamedradwan.com\wp-content\uploads\2019\05\How-to-Prepare-For-Exam-AZ-400-Microsoft-Azure-DevOps-Solutions-With-Final-Exam-Revision-1-1-600x400.png","Images","53158","Sun, 03 Jul 2022 23:50:21 GMT","200 OK","3","https://mohamedradwan.com/category/azure-devops/page/3/"
"Parsed","Full End to End Software Development and Delivery Using Azure DevOps &#8211; Automation Planet","https://mohamedradwan.com/2019/05/06/full-end-to-end-software-development-and-delivery-using-azure-devops/","../mohamedradwan.com\2019\05\06\full-end-to-end-software-development-and-delivery-using-azure-devops\full-end-to-end-software-development-and-delivery-using-azure-devops.html","HTML","154675","","200 OK","3","https://mohamedradwan.com/category/azure-devops/page/3/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2019/05/End-to-End-software-development-and-delivery-600x400.png","../mohamedradwan.com\wp-content\uploads\2019\05\End-to-End-software-development-and-delivery-600x400.png","Images","92063","Sun, 03 Jul 2022 23:34:17 GMT","200 OK","3","https://mohamedradwan.com/category/azure-devops/page/3/"
"Parsed","Quick Intro to Agile &#8211; Automation Planet","https://mohamedradwan.com/2017/07/08/quick-intro-to-agile/","../mohamedradwan.com\2017\07\08\quick-intro-to-agile\quick-intro-to-agile.html","HTML","146375","","200 OK","3","https://mohamedradwan.com/category/agile/feed/"
"Parsed","Automated software testing &#8211; Automation Planet","https://mohamedradwan.com/2017/07/05/automated-software-testing/","../mohamedradwan.com\2017\07\05\automated-software-testing\automated-software-testing.html","HTML","149815","","200 OK","3","https://mohamedradwan.com/category/agile/feed/"
"Parsed","Comments on: Azure DevTest Labs Updates","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/feed/","../mohamedradwan.com\2018\02\22\azure-devtest-labs-updates\feed\feed.html","HTML","6111","Wed, 24 May 2023 00:15:38 GMT","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","","https://mohamedradwan.com/wp-json/wp/v2/posts/8027","../mohamedradwan.com\wp-json\wp\v2\posts\8027","HTML","14850","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","Azure DevTest Labs Updates &#8211; Automation Planet","https://mohamedradwan.com/?p=8027","../mohamedradwan.com\¿p=8027.html","HTML","154056","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","","https://mohamedradwan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmohamedradwan.com%2F2018%2F02%2F22%2Fazure-devtest-labs-updates%2F","../mohamedradwan.com\wp-json\oembed\1.0\embed¿url=https_¡¡mohamedradwan.com¡2018¡02¡22¡azure-devtest-labs-updates¡","HTML","2376","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","","https://mohamedradwan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmohamedradwan.com%2F2018%2F02%2F22%2Fazure-devtest-labs-updates%2F&","../mohamedradwan.com\wp-json\oembed\1.0\embed¿url=https_¡¡mohamedradwan.com¡2018¡02¡22¡azure-devtest-labs-updates¡&","HTML","2376","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","Lab Management &#8211; Automation Planet","https://mohamedradwan.com/category/lab-management/","../mohamedradwan.com\category\lab-management\lab-management.html","HTML","151980","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","What is DevOps &#8211; Automation Planet","https://mohamedradwan.com/2016/09/28/what-is-devops/","../mohamedradwan.com\2016\09\28\what-is-devops\what-is-devops.html","HTML","153085","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","Quick overview of Azure DevTest Labs &#8211; Automation Planet","https://mohamedradwan.com/2016/06/29/quick-overview-of-azure-devtest-labs/","../mohamedradwan.com\2016\06\29\quick-overview-of-azure-devtest-labs\quick-overview-of-azure-devtest-labs.html","HTML","153262","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","More about Azure DevTest Labs &#8211; Automation Planet","https://mohamedradwan.com/2016/07/12/more-about-azure-devtest-labs/","../mohamedradwan.com\2016\07\12\more-about-azure-devtest-labs\more-about-azure-devtest-labs.html","HTML","163043","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","1 &#8211; Core capabilities of DevTest Labs &#8211; Automation Planet","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/1-core-capabilities-of-devtest-labs/","../mohamedradwan.com\2018\02\22\azure-devtest-labs-updates\1-core-capabilities-of-devtest-labs\1-core-capabilities-of-devtest-labs.html","HTML","142019","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2017/12/1-Core-capabilities-of-DevTest-Labs-1024x578.png","../mohamedradwan.com\wp-content\uploads\2017\12\1-Core-capabilities-of-DevTest-Labs-1024x578.png","Images","51796","Mon, 12 Oct 2020 05:05:04 GMT","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","2 &#8211; Managed Disks support &#8211; Automation Planet","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/2-managed-disks-support/","../mohamedradwan.com\2018\02\22\azure-devtest-labs-updates\2-managed-disks-support\2-managed-disks-support.html","HTML","141839","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2017/12/2-Managed-Disks-support-1024x578.png","../mohamedradwan.com\wp-content\uploads\2017\12\2-Managed-Disks-support-1024x578.png","Images","36148","Mon, 12 Oct 2020 05:05:09 GMT","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","3 &#8211; Claimable VMs &#8211; Automation Planet","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/3-claimable-vms/","../mohamedradwan.com\2018\02\22\azure-devtest-labs-updates\3-claimable-vms\3-claimable-vms.html","HTML","141719","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2017/12/3-Claimable-VMs-1024x578.png","../mohamedradwan.com\wp-content\uploads\2017\12\3-Claimable-VMs-1024x578.png","Images","29429","Mon, 12 Oct 2020 05:05:15 GMT","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","4 &#8211; Create identical VMs in a batch &#8211; Automation Planet","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/4-create-identical-vms-in-a-batch/","../mohamedradwan.com\2018\02\22\azure-devtest-labs-updates\4-create-identical-vms-in-a-batch\4-create-identical-vms-in-a-batch.html","HTML","141989","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2017/12/4-Create-identical-VMs-in-a-batch-1024x578.png","../mohamedradwan.com\wp-content\uploads\2017\12\4-Create-identical-VMs-in-a-batch-1024x578.png","Images","27957","Mon, 12 Oct 2020 05:05:21 GMT","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","5 &#8211; VM auto-expiration &#8211; Automation Planet","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/5-vm-auto-expiration/","../mohamedradwan.com\2018\02\22\azure-devtest-labs-updates\5-vm-auto-expiration\5-vm-auto-expiration.html","HTML","141794","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2017/12/5-VM-auto-expiration-1024x578.png","../mohamedradwan.com\wp-content\uploads\2017\12\5-VM-auto-expiration-1024x578.png","Images","16740","Mon, 12 Oct 2020 05:05:27 GMT","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","6 &#8211; Minimize piblic IP addresses &#8211; Automation Planet","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/6-minimize-piblic-ip-addresses/","../mohamedradwan.com\2018\02\22\azure-devtest-labs-updates\6-minimize-piblic-ip-addresses\6-minimize-piblic-ip-addresses.html","HTML","141944","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2017/12/6-Minimize-piblic-IP-addresses-1024x578.png","../mohamedradwan.com\wp-content\uploads\2017\12\6-Minimize-piblic-IP-addresses-1024x578.png","Images","23871","Mon, 12 Oct 2020 05:05:32 GMT","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Error","Next Post","https://mohamedradwan.com/2018/03/07/fix-you-do-not-have-permissions-to-see-this-view-contact-a-system-administrator-crm/","../mohamedradwan.com\2018\03\07\fix-you-do-not-have-permissions-to-see-this-view-contact-a-system-administrator-crm\fix-you-do-not-have-permissions-to-see-this-view-contact-a-system-administrator-crm.html","HTML","0","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","VSTS and Visual Studio 2015 License Types &#8211; Automation Planet","https://mohamedradwan.com/2016/07/08/license-types-for-visual-studio/","../mohamedradwan.com\2016\07\08\license-types-for-visual-studio\license-types-for-visual-studio.html","HTML","153842","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","Setting your private VSTS Git artifacts repository in DevTest Labs &#8211; Automation Planet","https://mohamedradwan.com/2016/06/29/setting-your-private-vsts-git-artifacts-repository-in-devtest-labs/","../mohamedradwan.com\2016\06\29\setting-your-private-vsts-git-artifacts-repository-in-devtest-labs\setting-your-private-vsts-git-artifacts-repository-in-devtest-labs.html","HTML","149676","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","Create your author custom artifacts in DevTest Labs &#8211; Automation Planet","https://mohamedradwan.com/2016/06/30/create-your-author-custom-artifacts-in-devtest-labs/","../mohamedradwan.com\2016\06\30\create-your-author-custom-artifacts-in-devtest-labs\create-your-author-custom-artifacts-in-devtest-labs.html","HTML","158347","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","How to Upload a Virtual Machine to the Cloud for Microsoft Azure &#8211; Automation Planet","https://mohamedradwan.com/2015/09/21/how-to-upload-a-virtual-machine-to-the-cloud-for-microsoft-azure/","../mohamedradwan.com\2015\09\21\how-to-upload-a-virtual-machine-to-the-cloud-for-microsoft-azure\how-to-upload-a-virtual-machine-to-the-cloud-for-microsoft-azure.html","HTML","179435","","200 OK","3","https://mohamedradwan.com/2018/02/22/azure-devtest-labs-updates/"
"Parsed","Comments on: How to deploy to Azure using Team Services Release Management","https://mohamedradwan.com/2018/02/12/how-to-deploy-to-azure-using-team-services-release-management/feed/","../mohamedradwan.com\2018\02\12\how-to-deploy-to-azure-using-team-services-release-management\feed\feed.html","HTML","9693","Wed, 24 May 2023 00:15:38 GMT","200 OK","3","https://mohamedradwan.com/2018/02/12/how-to-deploy-to-azure-using-team-services-release-management/"
"Parsed","","https://mohamedradwan.com/wp-json/wp/v2/posts/7921","../mohamedradwan.com\wp-json\wp\v2\posts\7921","HTML","37503","","200 OK","3","https://mohamedradwan.com/2018/02/12/how-to-deploy-to-azure-using-team-services-release-management/"
"Parsed","How to deploy to Azure using Team Services Release Management &#8211; Automation Planet","https://mohamedradwan.com/?p=7921","../mohamedradwan.com\¿p=7921.html","HTML","176700","","200 OK","3","https://mohamedradwan.com/2018/02/12/how-to-deploy-to-azure-using-team-services-release-management/"
"Parsed","","https://mohamedradwan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmohamedradwan.com%2F2018%2F02%2F12%2Fhow-to-deploy-to-azure-using-team-services-release-management%2F","../mohamedradwan.com\wp-json\oembed\1.0\embed¿url=https_¡¡mohamedradwan.com¡2018¡02¡12¡how-to-deploy-to-azure-using-team-services-release-management¡","HTML","2383","","200 OK","3","https://mohamedradwan.com/2018/02/12/how-to-deploy-to-azure-using-team-services-release-management/"
"Parsed","","https://mohamedradwan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmohamedradwan.com%2F2018%2F02%2F12%2Fhow-to-deploy-to-azure-using-team-services-release-management%2F&","../mohamedradwan.com\wp-json\oembed\1.0\embed¿url=https_¡¡mohamedradwan.com¡2018¡02¡12¡how-to-deploy-to-azure-using-team-services-release-management¡&","HTML","2383","","200 OK","3","https://mohamedradwan.com/2018/02/12/how-to-deploy-to-azure-using-team-services-release-management/"
"Parsed","Visual Studio &#8211; Automation Planet","https://mohamedradwan.com/category/studio/","../mohamedradwan.com\category\studio\studio.html","HTML","151450","","200 OK","3","https://mohamedradwan.com/2018/02/12/how-to-deploy-to-azure-using-team-services-release-management/"
"Parsed","DevOps Framework and Practices &#8211; Automation Planet","https://mohamedradwan.com/2016/07/14/devops-framework-and-practices/","../mohamedradwan.com\2016\07\14\devops-framework-and-practices\devops-framework-and-practices.html","HTML","157773","","200 OK","3","https://mohamedradwan.com/2018/02/12/how-to-deploy-to-azure-using-team-services-release-management/"
"Parsed","Log In &lsaquo; Automation Planet &#8212; WordPress","https://mohamedradwan.com/wp-admin/post.php?post=6412&action=edit","../mohamedradwan.com\wp-admin\post.php¿post=6412&action=edit.html","HTML","7815","","200 OK","3","https://mohamedradwan.com/2018/02/12/how-to-deploy-to-azure-using-team-services-release-management/"
